index,year,energia_Gg_CO2e_GWP_SAR,residuo_Gg_CO2e_GWP_SAR,agropecuaria_Gg_CO2e_GWP_SAR,ippu_Gg_CO2e_GWP_SAR,lulucf_Gg_CO2e_GWP_SAR
"6100
Telecomunicações",2013,123.43365059899365,0.0,0.0,0.0,0.0
"6280
Desenvolvimento de sistemas e outros serviços de informação",2013,28.91003237607254,0.0,0.0,0.0,0.0
"6480
Intermediação financeira, seguros e previdência complementar",2013,131.14261063348852,0.0,0.0,0.0,0.0
"6800
Atividades imobiliárias",2013,25.10910451395648,0.0,0.0,0.0,0.0
"6980
Atividades jurídicas, contábeis, consultoria e sedes de empresas ",2013,58.57423950978177,0.0,0.0,0.0,0.0
"7180
Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",2013,82.92692346046681,0.0,0.0,0.0,0.0
"7380
Outras atividades profissionais, científicas e técnicas",2013,11.332091700764073,0.0,0.0,0.0,0.0
"7700
Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual",2013,12.864686999306835,0.0,0.0,0.0,0.0
"7880
Outras atividades administrativas e serviços complementares",2013,358.95155070768914,0.0,0.0,0.0,0.0
"8000
Atividades de vigilância, segurança e investigação",2013,5.589814420298959,0.0,0.0,0.0,0.0
"8400
Administração pública, defesa e seguridade social",2013,1506.985997787136,0.0,0.0,0.0,0.0
"8591
Educação pública",2013,461.84164043726685,0.0,0.0,0.0,0.0
"8592
Educação privada",2013,131.4923128480578,0.0,0.0,0.0,0.0
"8691
Saúde pública",2013,308.9700197888093,53.19685792094815,0.0,0.0,0.0
"8692
Saúde privada",2013,89.48267558804697,63.60898528242395,0.0,0.0,0.0
"9080
Atividades artísticas, criativas e de espetáculos",2013,52.18476497257169,0.0,0.0,0.0,0.0
"9480
Organizações associativas e outros serviços pessoais",2013,205.441188290845,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2013,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2013,23599.85344499971,56712.1888589786,0.0,0.0,0.0
"0191
Agricultura, inclusive o apoio à agricultura e a pós-colheita",2014,10604.981628860574,0.0,87899.70620881309,0.0,97161.81004010016
"0192
Pecuária, inclusive o apoio à pecuária",2014,5546.340652480217,1837.1451,379775.71321811416,0.0,180984.25550570773
"0280
Produção florestal; pesca e aquicultura",2014,2898.0407628975113,0.0,360.6808886611643,0.0,-32082.09139187661
"0580
Extração de carvão mineral e de minerais não-metálicos",2014,563.0158706451233,0.0,0.0,0.0,0.0
"0680
Extração de petróleo e gás, inclusive as atividades de apoio",2014,2926.2025466403547,0.0,0.0,0.0,0.0
"0791
Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",2014,4703.972164396477,0.0,0.0,0.0,0.0
"0792
Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",2014,3116.8394353826775,0.0,0.0,0.0,0.0
"1091
Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",2014,607.0490994796647,1786.9991999999995,0.0,0.0,0.0
"1092
Fabricação e refino de açúcar",2014,2549.267020042265,0.0,0.0,0.0,0.0
"1093
Outros produtos alimentares",2014,2396.8073021758128,0.0,0.0,0.0,0.0
"1100
Fabricação de bebidas",2014,930.1226696955652,16.9911,0.0,0.0,0.0
"1200
Fabricação de produtos do fumo",2014,30.80709769760404,0.0,0.0,0.0,0.0
"1300
Fabricação de produtos têxteis",2014,862.1180112200417,0.0,0.0,0.0,0.0
"1400
Confecção de artefatos do vestuário e acessórios",2014,118.37686292854389,0.0,0.0,0.0,0.0
"1500
Fabricação de calçados e de artefatos de couro",2014,162.1453083855224,0.0,0.0,0.0,0.0
"1600
Fabricação de produtos da madeira",2014,1382.9462084555696,0.0,0.0,0.0,0.0
"1700
Fabricação de celulose, papel e produtos de papel",2014,5280.4275409012425,503.9412,0.0,0.0,0.0
"1800
Impressão e reprodução de gravações",2014,77.95275770237178,0.0,0.0,0.0,0.0
"1991
Refino de petróleo e coquerias",2014,105325.13119561391,0.0,0.0,0.0,0.0
"1992
Fabricação de biocombustíveis",2014,1486.0882689144257,0.0,0.0,0.0,0.0
"2091
Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",2014,11166.506393557647,0.0,0.0,7795.745123037264,0.0
"2092
Fabricação de defensivos, desinfestantes, tintas e químicos diversos",2014,2106.751636594916,0.0,0.0,0.0,0.0
"2093
Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",2014,808.5337155470513,0.0,0.0,0.0,0.0
"2100
Fabricação de produtos farmoquímicos e farmacêuticos",2014,239.7576250015392,0.0,0.0,0.0,0.0
"2200
Fabricação de produtos de borracha e de material plástico",2014,1830.4006738853789,0.0,0.0,0.0,0.0
"2300
Fabricação de produtos de minerais não-metálicos",2014,22051.05680769327,0.0,0.0,33623.76963958442,0.0
"2491
Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",2014,7573.70689676965,0.0,0.0,42886.63651985205,0.0
"2492
Metalurgia de metais não-ferrosos e a fundição de metais",2014,7596.002469284978,0.0,0.0,4119.377526440318,0.0
"2500
Fabricação de produtos de metal, exceto máquinas e equipamentos",2014,2395.2301655863807,0.0,0.0,0.0,0.0
"2600
Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",2014,87.77406242398531,0.0,0.0,0.0,0.0
"2700
Fabricação de máquinas e equipamentos elétricos",2014,436.277519562536,0.0,0.0,0.0,0.0
"2800
Fabricação de máquinas e equipamentos mecânicos",2014,456.6349801768667,0.0,0.0,0.0,0.0
"2991
Fabricação de automóveis, caminhões e ônibus, exceto peças",2014,559.5500813396766,0.0,0.0,0.0,0.0
"2992
Fabricação de peças e acessórios para veículos automotores",2014,1338.4337185795164,0.0,0.0,0.0,0.0
"3000
Fabricação de outros equipamentos de transporte, exceto veículos automotores",2014,148.6158020239058,0.0,0.0,0.0,0.0
"3180
Fabricação de móveis e de produtos de indústrias diversas",2014,189.77162706757676,0.0,0.0,0.0,0.0
"3300
Manutenção, reparação e instalação de máquinas e equipamentos",2014,125.15494860693526,0.0,0.0,0.0,0.0
"3500
Energia elétrica, gás natural e outras utilidades",2014,18601.402249051796,0.0,0.0,0.0,0.0
"3680
Água, esgoto e gestão de resíduos",2014,670.1093582876937,0.0,0.0,0.0,0.0
"4180
Construção",2014,1046.111521521355,0.0,0.0,0.0,0.0
"4500
Comércio e reparação de veículos automotores e motocicletas",2014,83.87148358347366,0.0,0.0,0.0,0.0
"4680
Comércio por atacado e a varejo, exceto veículos automotores",2014,1280.4562414966683,0.0,0.0,0.0,0.0
"4900
Transporte terrestre",2014,203531.96808167247,0.0,0.0,0.0,0.0
"5000
Transporte aquaviário",2014,4362.413203904371,0.0,0.0,0.0,0.0
"5100
Transporte aéreo",2014,10367.871236769495,0.0,0.0,0.0,0.0
"5280
Armazenamento, atividades auxiliares dos transportes e correio",2014,70.36256713536247,0.0,0.0,0.0,0.0
"5500
Alojamento",2014,78.58762771323201,0.0,0.0,0.0,0.0
"5600
Alimentação",2014,135.8552711955414,0.0,0.0,0.0,0.0
"5800
Edição e edição integrada à impressão",2014,11.01032384426779,0.0,0.0,0.0,0.0
"5980
Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",2014,25.650227486545692,0.0,0.0,0.0,0.0
"6100
Telecomunicações",2014,125.07650053118233,0.0,0.0,0.0,0.0
"6280
Desenvolvimento de sistemas e outros serviços de informação",2014,32.13929889617109,0.0,0.0,0.0,0.0
"6480
Intermediação financeira, seguros e previdência complementar",2014,133.25260952921315,0.0,0.0,0.0,0.0
"6800
Atividades imobiliárias",2014,25.794671356206027,0.0,0.0,0.0,0.0
"6980
Atividades jurídicas, contábeis, consultoria e sedes de empresas ",2014,60.14987173767033,0.0,0.0,0.0,0.0
"7180
Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",2014,77.96703199768791,0.0,0.0,0.0,0.0
"7380
Outras atividades profissionais, científicas e técnicas",2014,12.203589981792893,0.0,0.0,0.0,0.0
"7700
Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual",2014,13.485138216991944,0.0,0.0,0.0,0.0
"7880
Outras atividades administrativas e serviços complementares",2014,369.2262247245285,0.0,0.0,0.0,0.0
"8000
Atividades de vigilância, segurança e investigação",2014,5.815487695499943,0.0,0.0,0.0,0.0
"8400
Administração pública, defesa e seguridade social",2014,1522.2650861795528,0.0,0.0,0.0,0.0
"8591
Educação pública",2014,505.4324198455842,0.0,0.0,0.0,0.0
"8592
Educação privada",2014,139.09845798640785,0.0,0.0,0.0,0.0
"8691
Saúde pública",2014,357.23322451353147,52.30906935883871,0.0,0.0,0.0
"8692
Saúde privada",2014,101.73898760767463,65.46216692561049,0.0,0.0,0.0
"9080
Atividades artísticas, criativas e de espetáculos",2014,59.15818775607035,0.0,0.0,0.0,0.0
"9480
Organizações associativas e outros serviços pessoais",2014,214.1402883541743,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2014,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2014,23972.218875913306,57643.65376071734,0.0,0.0,0.0
"0191
Agricultura, inclusive o apoio à agricultura e a pós-colheita",2015,10734.726581512912,0.0,85079.56492508177,0.0,111765.51621305541
"0192
Pecuária, inclusive o apoio à pecuária",2015,5544.406148233852,1805.0844,386053.22354572127,0.0,295425.2507035198
"0280
Produção florestal; pesca e aquicultura",2015,2927.720670762675,0.0,314.9958994158051,0.0,-34498.199382214254
"0580
Extração de carvão mineral e de minerais não-metálicos",2015,584.5663826696648,0.0,0.0,0.0,0.0
"0680
Extração de petróleo e gás, inclusive as atividades de apoio",2015,3805.6543108626206,0.0,0.0,0.0,0.0
"0791
Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",2015,4394.785619165189,0.0,0.0,0.0,0.0
"0792
Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",2015,3397.736057529236,0.0,0.0,0.0,0.0
"1091
Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",2015,1445.9822276179455,1826.4078,0.0,0.0,0.0
"1092
Fabricação e refino de açúcar",2015,1696.0349417168609,0.0,0.0,0.0,0.0
"1093
Outros produtos alimentares",2015,2065.204998833186,0.0,0.0,0.0,0.0
"1100
Fabricação de bebidas",2015,852.4900249790087,16.7244,0.0,0.0,0.0
"1200
Fabricação de produtos do fumo",2015,28.52188852293085,0.0,0.0,0.0,0.0
"1300
Fabricação de produtos têxteis",2015,724.888378415681,0.0,0.0,0.0,0.0
"1400
Confecção de artefatos do vestuário e acessórios",2015,107.49565803799298,0.0,0.0,0.0,0.0
"1500
Fabricação de calçados e de artefatos de couro",2015,145.78169963507057,0.0,0.0,0.0,0.0
"1600
Fabricação de produtos da madeira",2015,1232.6228215983988,0.0,0.0,0.0,0.0
"1700
Fabricação de celulose, papel e produtos de papel",2015,5008.31118922139,533.1207,0.0,0.0,0.0
"1800
Impressão e reprodução de gravações",2015,67.25682326752103,0.0,0.0,0.0,0.0
"1991
Refino de petróleo e coquerias",2015,99601.89819504286,0.0,0.0,0.0,0.0
"1992
Fabricação de biocombustíveis",2015,1898.3753369914123,0.0,0.0,0.0,0.0
"2091
Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",2015,11371.594844566906,0.0,0.0,8194.078826577186,0.0
"2092
Fabricação de defensivos, desinfestantes, tintas e químicos diversos",2015,2285.631938555192,0.0,0.0,0.0,0.0
"2093
Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",2015,810.7176940252189,0.0,0.0,0.0,0.0
"2100
Fabricação de produtos farmoquímicos e farmacêuticos",2015,243.59092285181228,0.0,0.0,0.0,0.0
"2200
Fabricação de produtos de borracha e de material plástico",2015,1648.0137553178063,0.0,0.0,0.0,0.0
"2300
Fabricação de produtos de minerais não-metálicos",2015,20079.80310051139,0.0,0.0,32297.239521969048,0.0
"2491
Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",2015,7259.884775227039,0.0,0.0,44917.83334518755,0.0
"2492
Metalurgia de metais não-ferrosos e a fundição de metais",2015,7066.920147024588,0.0,0.0,3565.6875389034058,0.0
"2500
Fabricação de produtos de metal, exceto máquinas e equipamentos",2015,1930.074376710746,0.0,0.0,0.0,0.0
"2600
Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",2015,74.43877817232902,0.0,0.0,0.0,0.0
"2700
Fabricação de máquinas e equipamentos elétricos",2015,417.74861229434686,0.0,0.0,0.0,0.0
"2800
Fabricação de máquinas e equipamentos mecânicos",2015,375.01356222159785,0.0,0.0,0.0,0.0
"2991
Fabricação de automóveis, caminhões e ônibus, exceto peças",2015,440.78660306080127,0.0,0.0,0.0,0.0
"2992
Fabricação de peças e acessórios para veículos automotores",2015,1115.1240444721582,0.0,0.0,0.0,0.0
"3000
Fabricação de outros equipamentos de transporte, exceto veículos automotores",2015,141.6461815064566,0.0,0.0,0.0,0.0
"3180
Fabricação de móveis e de produtos de indústrias diversas",2015,188.69917989962704,0.0,0.0,0.0,0.0
"3300
Manutenção, reparação e instalação de máquinas e equipamentos",2015,133.2303908385305,0.0,0.0,0.0,0.0
"3500
Energia elétrica, gás natural e outras utilidades",2015,17441.41919308256,0.0,0.0,0.0,0.0
"3680
Água, esgoto e gestão de resíduos",2015,785.9155091803199,0.0,0.0,0.0,0.0
"4180
Construção",2015,869.1496291766712,0.0,0.0,0.0,0.0
"4500
Comércio e reparação de veículos automotores e motocicletas",2015,76.7720678490139,0.0,0.0,0.0,0.0
"4680
Comércio por atacado e a varejo, exceto veículos automotores",2015,1224.6124138788803,0.0,0.0,0.0,0.0
"4900
Transporte terrestre",2015,189930.11584379288,0.0,0.0,0.0,0.0
"5000
Transporte aquaviário",2015,4230.878241351879,0.0,0.0,0.0,0.0
"5100
Transporte aéreo",2015,10494.761958491292,0.0,0.0,0.0,0.0
"5280
Armazenamento, atividades auxiliares dos transportes e correio",2015,67.66048251284577,0.0,0.0,0.0,0.0
"5500
Alojamento",2015,73.10777192641339,0.0,0.0,0.0,0.0
"5600
Alimentação",2015,120.77178501064614,0.0,0.0,0.0,0.0
"5800
Edição e edição integrada à impressão",2015,9.027521842297904,0.0,0.0,0.0,0.0
"5980
Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",2015,21.956159859413503,0.0,0.0,0.0,0.0
"6100
Telecomunicações",2015,108.64855755922429,0.0,0.0,0.0,0.0
"6280
Desenvolvimento de sistemas e outros serviços de informação",2015,31.195005286158192,0.0,0.0,0.0,0.0
"6480
Intermediação financeira, seguros e previdência complementar",2015,135.89057097257952,0.0,0.0,0.0,0.0
"6800
Atividades imobiliárias",2015,24.826440157354458,0.0,0.0,0.0,0.0
"6980
Atividades jurídicas, contábeis, consultoria e sedes de empresas ",2015,60.09311805980815,0.0,0.0,0.0,0.0
"7180
Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",2015,54.72833455264331,0.0,0.0,0.0,0.0
"7380
Outras atividades profissionais, científicas e técnicas",2015,10.236655799209181,0.0,0.0,0.0,0.0
"7700
Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual",2015,11.723342402763109,0.0,0.0,0.0,0.0
"7880
Outras atividades administrativas e serviços complementares",2015,376.9825140796181,0.0,0.0,0.0,0.0
"8000
Atividades de vigilância, segurança e investigação",2015,5.538278299624314,0.0,0.0,0.0,0.0
"8400
Administração pública, defesa e seguridade social",2015,1370.854473313992,0.0,0.0,0.0,0.0
"8591
Educação pública",2015,426.0015733717085,0.0,0.0,0.0,0.0
"8592
Educação privada",2015,131.36000729997244,0.0,0.0,0.0,0.0
"8691
Saúde pública",2015,303.31330962193834,51.87845787180991,0.0,0.0,0.0
"8692
Saúde privada",2015,100.9736124962974,66.58176434323188,0.0,0.0,0.0
"9080
Atividades artísticas, criativas e de espetáculos",2015,51.66071699156467,0.0,0.0,0.0,0.0
"9480
Organizações associativas e outros serviços pessoais",2015,188.31950865163063,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2015,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2015,24200.80583768975,58502.52179753298,0.0,0.0,0.0
"0191
Agricultura, inclusive o apoio à agricultura e a pós-colheita",2016,10552.732437218974,0.0,90416.05293005193,0.0,81420.98185595781
"0192
Pecuária, inclusive o apoio à pecuária",2016,5672.339801423662,1756.9461,391529.1086077373,0.0,362003.1495414451
"0280
Produção florestal; pesca e aquicultura",2016,2543.163495682105,0.0,373.1409375097516,0.0,-38927.51146073979
"0580
Extração de carvão mineral e de minerais não-metálicos",2016,613.3135672592749,0.0,0.0,0.0,0.0
"0680
Extração de petróleo e gás, inclusive as atividades de apoio",2016,3068.8137532190194,0.0,0.0,0.0,0.0
"0791
Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",2016,3505.936703366363,0.0,0.0,0.0,0.0
"0792
Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",2016,2419.2631658572514,0.0,0.0,0.0,0.0
"1091
Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",2016,1272.3208848000763,2048.9658,0.0,0.0,0.0
"1092
Fabricação e refino de açúcar",2016,2208.371319514429,0.0,0.0,0.0,0.0
"1093
Outros produtos alimentares",2016,1920.0468714545284,0.0,0.0,0.0,0.0
"1100
Fabricação de bebidas",2016,675.360577691346,16.7118,0.0,0.0,0.0
"1200
Fabricação de produtos do fumo",2016,27.846509267124755,0.0,0.0,0.0,0.0
"1300
Fabricação de produtos têxteis",2016,655.5893001061231,0.0,0.0,0.0,0.0
"1400
Confecção de artefatos do vestuário e acessórios",2016,93.1285447442746,0.0,0.0,0.0,0.0
"1500
Fabricação de calçados e de artefatos de couro",2016,131.69693288879918,0.0,0.0,0.0,0.0
"1600
Fabricação de produtos da madeira",2016,1104.4714502621457,0.0,0.0,0.0,0.0
"1700
Fabricação de celulose, papel e produtos de papel",2016,5372.827804045264,575.2404,0.0,0.0,0.0
"1800
Impressão e reprodução de gravações",2016,59.9574917939721,0.0,0.0,0.0,0.0
"1991
Refino de petróleo e coquerias",2016,80099.49748320859,0.0,0.0,0.0,0.0
"1992
Fabricação de biocombustíveis",2016,1625.611467679071,0.0,0.0,0.0,0.0
"2091
Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",2016,11176.565305612286,0.0,0.0,8422.409889223021,0.0
"2092
Fabricação de defensivos, desinfestantes, tintas e químicos diversos",2016,2179.075889551303,0.0,0.0,0.0,0.0
"2093
Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",2016,757.4753503751147,0.0,0.0,0.0,0.0
"2100
Fabricação de produtos farmoquímicos e farmacêuticos",2016,220.42027809941573,0.0,0.0,0.0,0.0
"2200
Fabricação de produtos de borracha e de material plástico",2016,1480.1800761975771,0.0,0.0,0.0,0.0
"2300
Fabricação de produtos de minerais não-metálicos",2016,17771.574892800847,0.0,0.0,29715.235624507637,0.0
"2491
Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",2016,6842.3480254019,0.0,0.0,45205.09470050672,0.0
"2492
Metalurgia de metais não-ferrosos e a fundição de metais",2016,6993.45104563685,0.0,0.0,3572.9103735525514,0.0
"2500
Fabricação de produtos de metal, exceto máquinas e equipamentos",2016,1984.31281347626,0.0,0.0,0.0,0.0
"2600
Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",2016,56.392866654494455,0.0,0.0,0.0,0.0
"2700
Fabricação de máquinas e equipamentos elétricos",2016,376.9859056318187,0.0,0.0,0.0,0.0
"2800
Fabricação de máquinas e equipamentos mecânicos",2016,304.3966511872304,0.0,0.0,0.0,0.0
"2991
Fabricação de automóveis, caminhões e ônibus, exceto peças",2016,386.73872336022396,0.0,0.0,0.0,0.0
"2992
Fabricação de peças e acessórios para veículos automotores",2016,877.6238816651677,0.0,0.0,0.0,0.0
"3000
Fabricação de outros equipamentos de transporte, exceto veículos automotores",2016,111.57453484517708,0.0,0.0,0.0,0.0
"3180
Fabricação de móveis e de produtos de indústrias diversas",2016,159.9487330312369,0.0,0.0,0.0,0.0
"3300
Manutenção, reparação e instalação de máquinas e equipamentos",2016,131.246540369432,0.0,0.0,0.0,0.0
"3500
Energia elétrica, gás natural e outras utilidades",2016,13269.467167608427,0.0,0.0,0.0,0.0
"3680
Água, esgoto e gestão de resíduos",2016,813.3718356485435,0.0,0.0,0.0,0.0
"4180
Construção",2016,720.1609443219588,0.0,0.0,0.0,0.0
"4500
Comércio e reparação de veículos automotores e motocicletas",2016,78.31328768618191,0.0,0.0,0.0,0.0
"4680
Comércio por atacado e a varejo, exceto veículos automotores",2016,1207.5118251824683,0.0,0.0,0.0,0.0
"4900
Transporte terrestre",2016,191683.31148936955,0.0,0.0,0.0,0.0
"5000
Transporte aquaviário",2016,3863.005015001022,0.0,0.0,0.0,0.0
"5100
Transporte aéreo",2016,9815.023566958196,0.0,0.0,0.0,0.0
"5280
Armazenamento, atividades auxiliares dos transportes e correio",2016,66.27041847357859,0.0,0.0,0.0,0.0
"5500
Alojamento",2016,73.758792984843,0.0,0.0,0.0,0.0
"5600
Alimentação",2016,117.86104833027316,0.0,0.0,0.0,0.0
"5800
Edição e edição integrada à impressão",2016,7.630928700000244,0.0,0.0,0.0,0.0
"5980
Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",2016,21.781425071774773,0.0,0.0,0.0,0.0
"6100
Telecomunicações",2016,100.11291169090411,0.0,0.0,0.0,0.0
"6280
Desenvolvimento de sistemas e outros serviços de informação",2016,30.67471713064633,0.0,0.0,0.0,0.0
"6480
Intermediação financeira, seguros e previdência complementar",2016,130.58374606031362,0.0,0.0,0.0,0.0
"6800
Atividades imobiliárias",2016,29.599663528225165,0.0,0.0,0.0,0.0
"6980
Atividades jurídicas, contábeis, consultoria e sedes de empresas ",2016,60.33203070803738,0.0,0.0,0.0,0.0
"7180
Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",2016,58.12071140443261,0.0,0.0,0.0,0.0
"7380
Outras atividades profissionais, científicas e técnicas",2016,12.420501927816906,0.0,0.0,0.0,0.0
"7700
Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual",2016,11.306746860714094,0.0,0.0,0.0,0.0
"7880
Outras atividades administrativas e serviços complementares",2016,406.1520782415083,0.0,0.0,0.0,0.0
"8000
Atividades de vigilância, segurança e investigação",2016,5.715742421313225,0.0,0.0,0.0,0.0
"8400
Administração pública, defesa e seguridade social",2016,1357.2344024618017,0.0,0.0,0.0,0.0
"8591
Educação pública",2016,429.69638129628026,0.0,0.0,0.0,0.0
"8592
Educação privada",2016,123.53349697035492,0.0,0.0,0.0,0.0
"8691
Saúde pública",2016,259.36285147175533,51.415820814799645,0.0,0.0,0.0
"8692
Saúde privada",2016,106.99440162960104,68.25029068446204,0.0,0.0,0.0
"9080
Atividades artísticas, criativas e de espetáculos",2016,52.21244565462926,0.0,0.0,0.0,0.0
"9480
Organizações associativas e outros serviços pessoais",2016,158.77855022076395,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2016,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2016,24125.914297765354,58774.70281106978,0.0,0.0,0.0
"0191
Agricultura, inclusive o apoio à agricultura e a pós-colheita",2017,11450.461997856879,0.0,82628.6288187643,0.0,65588.33143605023
"0192
Pecuária, inclusive o apoio à pecuária",2017,5679.150584868672,1716.2879999999998,376682.8164847505,0.0,277051.60010274354
"0280
Produção florestal; pesca e aquicultura",2017,3030.1221988701964,0.0,358.64773524558177,0.0,-36195.93841557498
"0580
Extração de carvão mineral e de minerais não-metálicos",2017,595.150444980816,0.0,0.0,0.0,0.0
"0680
Extração de petróleo e gás, inclusive as atividades de apoio",2017,2971.533520422012,0.0,0.0,0.0,0.0
"0791
Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",2017,3442.911209678935,0.0,0.0,0.0,0.0
"0792
Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",2017,2099.3629081054564,0.0,0.0,0.0,0.0
"1091
Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",2017,1273.9183555297384,2001.5478,0.0,0.0,0.0
"1092
Fabricação e refino de açúcar",2017,2108.658750912388,0.0,0.0,0.0,0.0
"1093
Outros produtos alimentares",2017,1980.1295149700459,0.0,0.0,0.0,0.0
"1100
Fabricação de bebidas",2017,674.8562651292814,16.3254,0.0,0.0,0.0
"1200
Fabricação de produtos do fumo",2017,22.188028555117832,0.0,0.0,0.0,0.0
"1300
Fabricação de produtos têxteis",2017,707.6249692455889,0.0,0.0,0.0,0.0
"1400
Confecção de artefatos do vestuário e acessórios",2017,83.36660538076902,0.0,0.0,0.0,0.0
"1500
Fabricação de calçados e de artefatos de couro",2017,124.67836549086368,0.0,0.0,0.0,0.0
"1600
Fabricação de produtos da madeira",2017,1040.8039500747427,0.0,0.0,0.0,0.0
"1700
Fabricação de celulose, papel e produtos de papel",2017,5275.537034351585,561.9285,0.0,0.0,0.0
"1800
Impressão e reprodução de gravações",2017,50.20433618939626,0.0,0.0,0.0,0.0
"1991
Refino de petróleo e coquerias",2017,83609.61610683311,0.0,0.0,0.0,0.0
"1992
Fabricação de biocombustíveis",2017,1697.3426873801147,0.0,0.0,0.0,0.0
"2091
Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",2017,11670.040331186516,0.0,0.0,8829.659022556356,0.0
"2092
Fabricação de defensivos, desinfestantes, tintas e químicos diversos",2017,2255.1967558865013,0.0,0.0,0.0,0.0
"2093
Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",2017,888.6569627598316,0.0,0.0,0.0,0.0
"2100
Fabricação de produtos farmoquímicos e farmacêuticos",2017,181.66006967002565,0.0,0.0,0.0,0.0
"2200
Fabricação de produtos de borracha e de material plástico",2017,1424.7781008540687,0.0,0.0,0.0,0.0
"2300
Fabricação de produtos de minerais não-metálicos",2017,17084.518178286038,0.0,0.0,28765.932257558452,0.0
"2491
Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",2017,7608.604447372919,0.0,0.0,49475.92444972173,0.0
"2492
Metalurgia de metais não-ferrosos e a fundição de metais",2017,7015.6892454402005,0.0,0.0,3616.801912133088,0.0
"2500
Fabricação de produtos de metal, exceto máquinas e equipamentos",2017,1991.8078282973697,0.0,0.0,0.0,0.0
"2600
Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",2017,61.59348591102164,0.0,0.0,0.0,0.0
"2700
Fabricação de máquinas e equipamentos elétricos",2017,329.8563011804637,0.0,0.0,0.0,0.0
"2800
Fabricação de máquinas e equipamentos mecânicos",2017,287.7479063287198,0.0,0.0,0.0,0.0
"2991
Fabricação de automóveis, caminhões e ônibus, exceto peças",2017,399.62061634071665,0.0,0.0,0.0,0.0
"2992
Fabricação de peças e acessórios para veículos automotores",2017,894.9393697194178,0.0,0.0,0.0,0.0
"3000
Fabricação de outros equipamentos de transporte, exceto veículos automotores",2017,98.53810023126204,0.0,0.0,0.0,0.0
"3180
Fabricação de móveis e de produtos de indústrias diversas",2017,154.38630820987888,0.0,0.0,0.0,0.0
"3300
Manutenção, reparação e instalação de máquinas e equipamentos",2017,126.75836692085396,0.0,0.0,0.0,0.0
"3500
Energia elétrica, gás natural e outras utilidades",2017,13867.149311221961,0.0,0.0,0.0,0.0
"3680
Água, esgoto e gestão de resíduos",2017,904.8397151992922,0.0,0.0,0.0,0.0
"4180
Construção",2017,681.5582126993196,0.0,0.0,0.0,0.0
"4500
Comércio e reparação de veículos automotores e motocicletas",2017,78.52508739277833,0.0,0.0,0.0,0.0
"4680
Comércio por atacado e a varejo, exceto veículos automotores",2017,1214.289033503894,0.0,0.0,0.0,0.0
"4900
Transporte terrestre",2017,190733.24287473792,0.0,0.0,0.0,0.0
"5000
Transporte aquaviário",2017,4019.608050223679,0.0,0.0,0.0,0.0
"5100
Transporte aéreo",2017,9815.2037505348,0.0,0.0,0.0,0.0
