atividade_cod;atividade_desc;cnae2_4cod;cnae2_cod;isic4_sec;isic4_cod; isic4_desc;cnae2_desc
6100;Telecomunicações;6130;61;J;61;TELECOMUNICACIONES;TELECOMUNICAÇÕES
6100;Telecomunicações;6141;61;J;61;TELECOMUNICACIONES;TELECOMUNICAÇÕES
6100;Telecomunicações;6142;61;J;61;TELECOMUNICACIONES;TELECOMUNICAÇÕES
6100;Telecomunicações;6143;61;J;61;TELECOMUNICACIONES;TELECOMUNICAÇÕES
6100;Telecomunicações;6190;61;J;61;TELECOMUNICACIONES;TELECOMUNICAÇÕES
6280;Desenvolvimento de sistemas e outros serviços de informação;6201;62;J;58;ACTIVIDADES DE EDICIÓN;ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO
6280;Desenvolvimento de sistemas e outros serviços de informação;6201;62;J;62;PROGRAMACIÓN INFORMÁTICA, CONSULTORÍA DE INFORMÁTICA Y ACTIVIDADES CONEXAS;ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO
6280;Desenvolvimento de sistemas e outros serviços de informação;6202;62;J;58;ACTIVIDADES DE EDICIÓN;ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO
6280;Desenvolvimento de sistemas e outros serviços de informação;6202;62;J;62;PROGRAMACIÓN INFORMÁTICA, CONSULTORÍA DE INFORMÁTICA Y ACTIVIDADES CONEXAS;ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO
6280;Desenvolvimento de sistemas e outros serviços de informação;6203;62;J;58;ACTIVIDADES DE EDICIÓN;ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO
6280;Desenvolvimento de sistemas e outros serviços de informação;6203;62;J;62;PROGRAMACIÓN INFORMÁTICA, CONSULTORÍA DE INFORMÁTICA Y ACTIVIDADES CONEXAS;ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO
6280;Desenvolvimento de sistemas e outros serviços de informação;6204;62;J;58;ACTIVIDADES DE EDICIÓN;ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO
6280;Desenvolvimento de sistemas e outros serviços de informação;6204;62;J;62;PROGRAMACIÓN INFORMÁTICA, CONSULTORÍA DE INFORMÁTICA Y ACTIVIDADES CONEXAS;ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO
6280;Desenvolvimento de sistemas e outros serviços de informação;6209;62;J;58;ACTIVIDADES DE EDICIÓN;ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO
6280;Desenvolvimento de sistemas e outros serviços de informação;6209;62;J;62;PROGRAMACIÓN INFORMÁTICA, CONSULTORÍA DE INFORMÁTICA Y ACTIVIDADES CONEXAS;ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO
6280;Desenvolvimento de sistemas e outros serviços de informação;6311;63;J;63;ACTIVIDADES DE SERVICIOS DE INFORMACIÓN;ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO
6280;Desenvolvimento de sistemas e outros serviços de informação;6319;63;J;63;ACTIVIDADES DE SERVICIOS DE INFORMACIÓN;ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO
6280;Desenvolvimento de sistemas e outros serviços de informação;6391;63;J;63;ACTIVIDADES DE SERVICIOS DE INFORMACIÓN;ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO
6280;Desenvolvimento de sistemas e outros serviços de informação;6399;63;J;63;ACTIVIDADES DE SERVICIOS DE INFORMACIÓN;ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO
6480;Intermediação financeira, seguros e previdência complementar;6410;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6410;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6421;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6421;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6422;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6422;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6423;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6423;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6424;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6424;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6431;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6431;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6432;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6432;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6433;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6433;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6434;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6434;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6435;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6435;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6436;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6436;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6437;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6437;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6438;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6438;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6440;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6440;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6450;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6450;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6461;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6461;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6462;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6462;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6463;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6463;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6470;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6470;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6491;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6491;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6492;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6492;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6493;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6493;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6499;64;K;64;ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6499;64;K;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SERVIÇOS FINANCEIROS
6480;Intermediação financeira, seguros e previdência complementar;6511;65;K;65;SEGUROS, REASEGUROS Y FONDOS DE PENSIONES, EXCEPTO PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA;SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE
6480;Intermediação financeira, seguros e previdência complementar;6512;65;K;65;SEGUROS, REASEGUROS Y FONDOS DE PENSIONES, EXCEPTO PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA;SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE
6480;Intermediação financeira, seguros e previdência complementar;6520;65;K;65;SEGUROS, REASEGUROS Y FONDOS DE PENSIONES, EXCEPTO PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA;SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE
6480;Intermediação financeira, seguros e previdência complementar;6530;65;K;65;SEGUROS, REASEGUROS Y FONDOS DE PENSIONES, EXCEPTO PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA;SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE
6480;Intermediação financeira, seguros e previdência complementar;6541;65;K;65;SEGUROS, REASEGUROS Y FONDOS DE PENSIONES, EXCEPTO PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA;SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE
6480;Intermediação financeira, seguros e previdência complementar;6542;65;K;65;SEGUROS, REASEGUROS Y FONDOS DE PENSIONES, EXCEPTO PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA;SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE
6480;Intermediação financeira, seguros e previdência complementar;6550;65;K;65;SEGUROS, REASEGUROS Y FONDOS DE PENSIONES, EXCEPTO PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA;SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE
6480;Intermediação financeira, seguros e previdência complementar;6611;66;K;66;ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SERVICIOS FINANCIEROS;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE
6480;Intermediação financeira, seguros e previdência complementar;6612;66;K;66;ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SERVICIOS FINANCIEROS;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE
6480;Intermediação financeira, seguros e previdência complementar;6613;66;K;66;ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SERVICIOS FINANCIEROS;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE
6480;Intermediação financeira, seguros e previdência complementar;6619;66;K;66;ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SERVICIOS FINANCIEROS;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE
6480;Intermediação financeira, seguros e previdência complementar;6621;66;K;66;ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SERVICIOS FINANCIEROS;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE
6480;Intermediação financeira, seguros e previdência complementar;6622;66;K;66;ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SERVICIOS FINANCIEROS;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE
6480;Intermediação financeira, seguros e previdência complementar;6629;66;K;66;ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SERVICIOS FINANCIEROS;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE
6480;Intermediação financeira, seguros e previdência complementar;6630;66;K;66;ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SERVICIOS FINANCIEROS;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE
6800;Atividades imobiliárias;6810;68;L;68;ACTIVIDADES INMOBILIARIAS;ATIVIDADES IMOBILIÁRIAS
6800;Atividades imobiliárias;6821;68;L;68;ACTIVIDADES INMOBILIARIAS;ATIVIDADES IMOBILIÁRIAS
6800;Atividades imobiliárias;6822;68;L;68;ACTIVIDADES INMOBILIARIAS;ATIVIDADES IMOBILIÁRIAS
6980;Atividades jurídicas, contábeis, consultoria e sedes de empresas;6911;69;M;69;ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD;ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA
6980;Atividades jurídicas, contábeis, consultoria e sedes de empresas;6912;69;M;69;ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD;ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA
6980;Atividades jurídicas, contábeis, consultoria e sedes de empresas;6920;69;M;69;ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD;ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA
6980;Atividades jurídicas, contábeis, consultoria e sedes de empresas;7010;70;M;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SEDES DE EMPRESAS E DE CONSULTORIA EM GESTÃO EMPRESARIAL
6980;Atividades jurídicas, contábeis, consultoria e sedes de empresas;7020;70;M;70;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ATIVIDADES DE SEDES DE EMPRESAS E DE CONSULTORIA EM GESTÃO EMPRESARIAL
7180;Serviços de arquitetura, engenharia, testes/análises técnicas e P & D;7111;71;M;71;"ACTIVIDADES DE ARQUITECTURA E INGENIERÍA; ENSAYOS Y ANÁLISIS TÉCNICOS";"SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS"
7180;Serviços de arquitetura, engenharia, testes/análises técnicas e P & D;7112;71;M;71;"ACTIVIDADES DE ARQUITECTURA E INGENIERÍA; ENSAYOS Y ANÁLISIS TÉCNICOS";"SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS"
7180;Serviços de arquitetura, engenharia, testes/análises técnicas e P & D;7119;71;M;71;"ACTIVIDADES DE ARQUITECTURA E INGENIERÍA; ENSAYOS Y ANÁLISIS TÉCNICOS";"SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS"
7180;Serviços de arquitetura, engenharia, testes/análises técnicas e P & D;7120;71;M;71;"ACTIVIDADES DE ARQUITECTURA E INGENIERÍA; ENSAYOS Y ANÁLISIS TÉCNICOS";"SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS"
7180;Serviços de arquitetura, engenharia, testes/análises técnicas e P & D;7210;72;M;72;INVESTIGACIÓN CIENTÍFICA Y DESARROLLO;PESQUISA E DESENVOLVIMENTO CIENTÍFICO
7180;Serviços de arquitetura, engenharia, testes/análises técnicas e P & D;7220;72;M;72;INVESTIGACIÓN CIENTÍFICA Y DESARROLLO;PESQUISA E DESENVOLVIMENTO CIENTÍFICO
7380;Outras atividades profissionais, científicas e técnicas;7311;73;M;73;PUBLICIDAD E ESTUDIOS DE MERCADOS;PUBLICIDADE E PESQUISA DE MERCADO
7380;Outras atividades profissionais, científicas e técnicas;7312;73;M;73;PUBLICIDAD E ESTUDIOS DE MERCADOS;PUBLICIDADE E PESQUISA DE MERCADO
7380;Outras atividades profissionais, científicas e técnicas;7319;73;M;73;PUBLICIDAD E ESTUDIOS DE MERCADOS;PUBLICIDADE E PESQUISA DE MERCADO
7380;Outras atividades profissionais, científicas e técnicas;7320;73;M;73;PUBLICIDAD E ESTUDIOS DE MERCADOS;PUBLICIDADE E PESQUISA DE MERCADO
7380;Outras atividades profissionais, científicas e técnicas;7410;74;M;74;OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS
7380;Outras atividades profissionais, científicas e técnicas;7420;74;M;74;OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS
7380;Outras atividades profissionais, científicas e técnicas;7490;74;M;74;OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS
7380;Outras atividades profissionais, científicas e técnicas;7500;75;M;75;ACTIVIDADES VETERINARIAS;ATIVIDADES VETERINÁRIAS
7700;Aluguéis não imobiliários e gestão de ativos de propriedade intelectual;7711;77;N;77;ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS
7700;Aluguéis não imobiliários e gestão de ativos de propriedade intelectual;7719;77;N;77;ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS
7700;Aluguéis não imobiliários e gestão de ativos de propriedade intelectual;7721;77;N;77;ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS
7700;Aluguéis não imobiliários e gestão de ativos de propriedade intelectual;7722;77;N;77;ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS
7700;Aluguéis não imobiliários e gestão de ativos de propriedade intelectual;7723;77;N;77;ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS
7700;Aluguéis não imobiliários e gestão de ativos de propriedade intelectual;7729;77;N;77;ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS
7700;Aluguéis não imobiliários e gestão de ativos de propriedade intelectual;7731;77;N;77;ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS
7700;Aluguéis não imobiliários e gestão de ativos de propriedade intelectual;7732;77;N;77;ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS
7700;Aluguéis não imobiliários e gestão de ativos de propriedade intelectual;7733;77;N;77;ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS
7700;Aluguéis não imobiliários e gestão de ativos de propriedade intelectual;7739;77;N;77;ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS
7700;Aluguéis não imobiliários e gestão de ativos de propriedade intelectual;7740;77;N;77;ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS
7880;Outras atividades administrativas e serviços complementares;7810;78;N;78;ACTIVIDADES DE EMPLEO;SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA
7880;Outras atividades administrativas e serviços complementares;7820;78;N;78;ACTIVIDADES DE EMPLEO;SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA
7880;Outras atividades administrativas e serviços complementares;7830;78;N;78;ACTIVIDADES DE EMPLEO;SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA
